id,price,commit,icon,title
5872568,119.00,1万+,自营,洽洽 坚果炒货  零食大礼包 夏威夷果 碧根果 坚果礼盒C1440g
24738649553,138.00,5500+,京东,京东超市陆哥巴西松子500g新货手剥松子大颗粒红松籽开口巴西松子迷你小包袋装孕妇零食坚果 巴西松子500g
5232518,26.80,2.5万+,自营,京东超市俏香阁 坚果炒货 休闲零食 薄壳奶香味 巴旦木158g/袋
31617475394,29.90,70+,券9,洽洽小而香西瓜子恰恰香奶油西瓜籽 坚果炒货零食休闲小吃150g*5包 奶香味*5包
7368639,32.90,1800+,厂商,京东超市百草味 坚果零食果仁 云南纸皮核桃肉 琥珀核桃仁168gx2袋
1013069411,32.90,1.6万+,,新农哥 手剥松子98g薄壳手剥松子零食干果特产巴西松子
4204436,10.90,11万+,自营,京东超市良品铺子 紫薯花生 干果小吃 休闲零食120g
12143854943,48.80,1000+,2件,宝宝聚 每日坚果杏仁巴旦木仁500g大杏仁巴坦木扁桃仁盐焗原味零食罐装 原味500克（罐装）
3915955,112.00,8000+,自营,京东超市如水 坚果炒货 品质选择 巴基斯坦特色手剥松子零食 巴西松子150g
7203317,54.80,8400+,自营,悠米 坚果炒货 每日坚果 孕妇零食大礼包 混合果仁&果干450g/盒(新老包装随机发货）
28342947976,69.90,1200+,券5,【满188减100】果园老农 每日代餐坚果30g*7袋每日坚果混合坚果果干零食大礼包 每日代餐：（5种坚果仁+一种果干））
12459814721,99.00,2700+,闪购,【中粮出品】时怡 每日坚果 坚果炒货 休闲零食 混合坚果 科学坚果会B750g 30包
6019518,148.00,2800+,自营,京东超市雅集 每日坚果 榛子仁版（25g*30包） 什锦果仁 天天坚果 混合坚果 休闲零食小吃炒货 750g/盒
12295998364,79.80,5500+,,【沃尔玛】DAN.D.PAK 越南进口 混合坚果仁零食 干果 腰果 560g 新老包装随机发货
5008307,6.90,2.6万+,自营,京东超市一品巷子 休闲零食 坚果炒货 混合装豌豆虾条168g/袋
7089786,19.90,2900+,自营,老街口南瓜子1斤 家庭装原味炒熟南瓜籽炒货独立小包装零食 每日坚果
12460971770,38.00,1600+,京东,京东超市BONPUR 瓜子仁混合坚果仁休闲孕妇零食食品200g原味罐装无添加剂干果夏威夷果
4780197,7.90,4600+,自营,真心 坚果炒货 休闲零食小吃 原味香瓜子500g/袋
29000329168,42.90,1万+,京东,粒上皇 奶油味夏威夷果245g*2袋 坚果炒货干果零食
1001893125,55.90,7900+,券2,新农哥 满199减120开心果218g零食坚果炒货特产干果原味无漂白
10742035251,174.00,6400+,每满,美国进口柯克兰混合坚果Kirkland 腰果碧根果扁桃仁休闲零食1130g 节日礼物 原味混合坚果
4516008,37.90,9000+,自营,京东超市好想你 每日坚果 休闲零食 坚果干果仁混合装（美7+3）182g/盒
3343513,36.90,5000+,自营,京东超市粒上皇 坚果炒货干果零食特产越南腰果 带衣腰果 185g
4131751,89.90,6.1万+,自营,甘源 坚果炒货 综合果仁A套餐 休闲零食 每日坚果 礼盒 100g*4袋/盒
5105020,19.90,1.1万+,自营,京东超市洽洽 坚果炒货 南瓜皇籽盐焗味150g/袋
28796817362,48.80,900+,免邮,雷福记（RAY  FU JI）越南进口平阳八婆腰果  盐焗带皮500g/罐 原味坚果干果孕妇休闲零 盐焗
19680255858,79.00,3900+,免邮,三晋御品 薄皮核桃2500g 新疆特产薄壳非纸皮孕妇大核桃 休闲零食坚果5斤礼盒装 原味
12460971770,38.00,1600+,,BONPUR 瓜子仁混合坚果仁休闲孕妇零食食品200g原味罐装无添加剂干果夏威夷果
1279168735,69.90,4.1万+,京东,享食者 干果炒货 每日坚果礼盒13袋装 夏威夷果 碧根果 心礼A零食大礼包1378g/盒
1006626581,48.90,2.5万+,京东,百草味 象牙手剥松子128g 每日坚果休闲零食坚果炒货干果特产
25556974802,157.00,300+,满3,华味亨 盒装每日坚果750g 混合30包组合坚果炒货孕妇干果休闲零食品盒整箱混合装 750g每日坚果
3067123,279.00,1.9万+,厂商,京东超市厂家配送 ileven 坚果食光 每日坚果 坚果礼盒2250g/盒 休闲食品零食 混合果仁
10274524444,22.90,1.6万+,,子午岭 生南瓜子仁500克  去壳南瓜籽仁 天然原味 烘培果干坚果炒货零食 原味
3753889,11.80,6000+,自营,华味亨 五香味香瓜子260g/袋 坚果 休闲食品 零食
1216705,79.90,1.1万+,自营,京东超市姚生记 坚果炒货 休闲零食果干 原味山核桃仁218g/袋
10832087010,178.80,1.5万+,,Member's Mark进口咸味混合坚果1.1kg 每日坚果 休闲零食 坚果炒货 小吃
24488925934,44.90,1400+,券5,爱心东东【满199减120】亲别找啦 开口松子185g/罐 手剥东北红松子特产 每日坚果 干果零食 松子
27913937038,29.90,200+,,洽洽 小而香奶油西瓜子 坚果炒货零食休闲小吃恰恰好150g 奶香味 5袋
11282177491,146.00,2100+,券1,来伊份【前200名立减30元】天天坚果礼盒30日装箱每日坚果750g混合每日坚果果仁孕妇儿童零食来一 健康全家款
10151621495,16.90,1.5万+,京东,粒上皇【满199减120】原味葵瓜子168g 坚果炒货干果零食小吃特产葵花籽
10920547946,39.90,2200+,券1,楼兰蜜语 薄皮核桃840g 新疆 薄壳大核桃坚果 特产干果 非纸皮
29401078529,9.90,400+,,洽洽 香瓜子308g葵花籽恰恰好 坚果炒货零食办公室小吃 308g*1包
28118173207,39.90,1200+,,爱心东东【满199减120】亲别找啦 扁桃仁175g/罐 巴旦木仁每日坚果 特产干果大杏仁 休闲零食 扁桃仁
27389909974,79.90,8600+,,【两盒立减20元】750g/盒 每日坚果混合坚果30包干果坚果仁小包装坚果大礼包孕妇零食中秋礼盒年货
2570745,12.80,1.3万+,自营,京东超市口水娃 坚果炒货 多味花生紫薯花生230g/袋
26581815393,68.00,600+,,爱心东东【满199减120】亲别找啦 坚果零食组合400g 罐装夏威夷果巴旦木兰花豆 每日坚果 共3罐
1013764704,21.90,19万+,京东,京东超市三只松鼠 手剥巴旦木235g零食坚果炒货特产干果巴达木
1990751,18.80,5800+,自营,京东超市一品巷子 坚果炒货 休闲零食 夏威夷果100g/袋
31675651811,149.00,200+,券1,【到手价129元】洽洽礼盒每日坚果恰恰孕妇零食大礼包26g*30袋混合坚果 780g/盒 每日坚果礼盒 （26g*30包）780g/盒
5634877,72.80,4600+,自营,原尚工房  坚果炒货 每日坚果 孕妇零食 原味腰果（生料）500g
27834855863,39.90,6200+,2件,粒上皇 冰板栗 坚果炒货干果零食特产栗子迁西板栗 冰栗子428g
2945849,15.90,3.4万+,自营,京东超市甘源牌 坚果炒货 瓜子仁 酱汁牛肉味 坚果炒货零食 285g/袋
31079672928,9.90,10+,券9,洽洽 恰恰西瓜子话梅味大片黑瓜籽坚果炒货小吃办公室零食 180g 话梅味*1包
100000160419,29.90,500+,自营,澳大利亚进口 栗祺（Lucky）去壳巴旦木仁(扁桃仁) 蜂蜜黄油味 坚果炒货 干果 休闲零食100g/袋
4238929,9.90,4.5万+,自营,京东超市新农哥 海苔夹心脆 休闲零食 坚果巴旦木海苔组合35g袋
4749037,148.00,3300+,自营,京东超市果园老农 每日坚果 送礼量贩坚果炒货  每日均衡混合坚果30g*30
6858457,44.90,1500+,厂商,京东超市百草味 东北松子200g/袋x2 零食坚果干果 手剥原味开口红松子
33162088021,138.00,200+,赠,沃隆每日坚果中秋礼盒30包组合混合装孕妇怀孕期零食 成人A款750g/盒
28009273667,39.90,50+,,沃隆 坚果干果零食 核桃仁碧根果仁 奶油味 50gx3袋
4203841,4.90,1.6万+,自营,京东超市加州原野 坚果炒货 蜜饯果干 混合休闲零食 每日坚果 25g/袋
31141644184,22.80,10+,券1,洽洽 【满188减100】恰恰香瓜子308g葵花籽 坚果炒货零食办公室小吃 1包
11330542865,89.80,2000+,券1,【2018新货】姚生记 山核桃仁杭州临安特产小核桃仁零食坚果炒货独立小包装218g/袋 原香味
33065132597,30.00,100+,券1,粒上皇【满199减120】紫薯花生198g 坚果炒货油炸干果零食小吃特产
1123535430,8.90,13万+,券2,满199减120 三只松鼠 兰花豆120g 坚果炒货 干果 休闲零食 萌版小包装 蚕豆 牛肉味
7089764,9.90,3400+,自营,京东超市老街口五香炒黑豆250g 每日坚果 坚果炒货休闲零食干炒即食盐焗
2948217,29.90,2100+,自营,京东超市韩国进口 汤姆农场蜂蜜黄油腰果 坚果零食30g*5袋
4474495,128.00,6800+,自营,京东超市如水 坚果炒货 休闲零食特产量贩大桶装无漂白 开心果500g
1013930970,35.90,3.3万+,券6,三只松鼠 手剥山核桃235g零食坚果炒货临安特产小核桃奶油味
10237589955,39.90,7200+,券6,沙土 喝茶瓜子 2000g/袋 五香味湿瓜子卤味黑瓜子西瓜子瓜子小吃休闲零食坚果炒货湿瓜子 2000g
27341896069,43.90,1.1万+,,爱心东东老街口 坚果炒货 休闲零食 山核桃/焦糖味香瓜子500g*4袋多规格可选 焦糖2斤+山核桃味2斤
1937798,45.80,8800+,自营,京东超市华味亨 临安山核桃仁138g/袋 坚果 休闲食品 零食 核桃
3215911,10.90,3.4万+,自营,京东超市信礼坊（xinlifang）坚果炒货 休闲零食 甜糯甘栗仁板栗仁100g
11621213081,30.90,1.5万+,券1,满199减120 楼兰蜜语_碧根果150g/袋 坚果炒货特产零食长寿果山核桃干果奶油味
11717550518,19.90,1800+,京东,京东超市沃隆 【领券199-100】每日坚果 坚果炒货 休闲零食 开心果50g/袋
17526987534,79.00,2000+,京东,京东超市越南进口平阳八婆腰果500g 罐装带皮盐焗炭烧原味腰果仁 原装进口特产孕妇坚果零食干果 休闲食品
1338358624,29.90,2.5万+,京东,京东超市百草味 琥珀核桃仁168gx2袋 坚果干果零食 云南特产 纸皮核桃仁
18718692907,99.00,1400+,满9,山萃（SUNDRY） [第二件五折 买四免一]中粮山萃每日坚果孕妇儿童零食混合坚果仁干果散装 每日坚果25g*18袋装
17199458687,59.90,5700+,券1,华味亨 【满199减120】 手剥松子208g 坚果炒货东北松子 薄壳原味松子零食品 208g*1袋
4678929,268.00,3700+,自营,京东超市俏香阁 每日坚果 坚果炒货礼盒10袋装 夏威夷果开心果 福玉满堂礼盒1761g/盒（新旧包装随机发货）
11117396018,79.00,2800+,秒杀,楼恒泰 坚果礼盒1227g休闲零食干果大礼包共8袋
12170603470,19.90,4600+,券1,满199减120 楼兰蜜语_蟹黄瓜子仁215g/袋 零食坚果炒货特产小吃葵花籽仁蟹黄味
6939833,178.00,2200+,自营,京东超市森林大叔 每日坚果 坚果炒货休闲零食混合坚果果干礼盒  天天坚果A款（26g*30）780g/盒
1704769879,79.90,9600+,券1,楼兰蜜语_坚果果干礼盒1365g 中秋送礼零食大礼包坚果组合装 送礼物长辈领导礼盒装礼品
28114312956,35.90,1200+,券5,爱心东东【满199减120】夏威夷果150g/罐 奶油味 每日坚果食品干果 坚果炒货 休闲零食 夏威夷果
21110647869,43.80,1400+,满8,百联 官方旗舰店甘草味黑西瓜子1100g袋装散装 坚果炒货零食 休闲食品 甘草味 甘草
16201357836,72.80,1600+,券1,俏香阁 手剥巴旦木158g/袋*3 每日坚果 休闲零食坚果炒货特产干果巴达木 共3袋
11413132589,34.80,2100+,闪购,网易严选 黑凤梨 每日坚果（什锦果仁） 坚果炒货休闲零食年货礼盒 175克（25克×7袋）
5091949,89.00,9200+,自营,京东超市姚太太 坚果礼盒 干果零食大礼包 捧福礼1436g
13973417142,44.90,800+,,爱心东东【满199减120】亲别找啦 紫衣腰果150g/罐 原味 每日坚果 特产干果 坚果零食
10543443808,16.80,1.4万+,券1,华味亨 【满199减120】 多味花生168g 坚果炒货休闲零食品  香酥花生米 168g
7440106,59.90,1.9万+,自营,洽洽 坚果炒货  JOY定制零食瓜子皇葵礼盒880g
1026014727,38.90,1.7万+,券6,三只松鼠 夏威夷果185gx2袋零食坚果特产干果奶油味送开口器
28207823876,18.80,100+,券9,洽洽 【满188减100】西瓜子话梅味大片黑瓜籽坚果炒货小吃办公室零食 恰恰好 180g 话梅味 1袋
5270397,59.80,3700+,自营,京东超市俏香阁 坚果炒货 临安特产核桃仁 小山核桃仁128g/袋
33265311952,139.00,0,新品,网易严选 臻果满堂坚果果干礼盒 罐装铁盒礼包休闲零食代餐中秋送礼 826克
100000160419,29.90,500+,自营,澳大利亚进口 栗祺（Lucky）去壳巴旦木仁(扁桃仁) 蜂蜜黄油味 坚果炒货 干果 休闲零食100g/袋
10540244602,72.00,6700+,京东,百草味坚果炒货零食大礼包9袋装碧根果夏威夷果开心果松子中秋节日送礼礼盒 开心果套餐
3874754,21.90,2.1万+,自营,京东超市甘源牌 休闲零食 蚕豆 蟹黄味 坚果炒货特产零食 风味蚕豆 500g/袋
3206150,29.90,7600+,自营,京东超市韩国进口汤姆农场蜂蜜黄油扁桃仁杏仁味坚果35g*2蜂蜜黄油腰果30g*2
10982686734,54.90,8500+,,华味亨 【满199减120】 每日坚果175g坚果干果果仁孕妇零食品独立小包装
28116756334,32.90,1200+,,爱心东东【满199减120】亲别找啦 碧根果135g/罐 手剥奶油味 长寿果 坚果炒货 每日坚果 干果零食 碧根果
16200932798,98.00,800+,,俏香阁 夏威夷果158g/袋*3 每日坚果 办公休闲零食奶油味夏威夷果 奶油味送开口器 共3袋
1638767148,44.90,6.6万+,京东,买2份领券减5元 楼兰蜜语 薄皮核桃500g*2包 新疆 薄壳大核桃坚果 特产干果 非纸皮
12179618148,11.80,1.8万+,京东,京东超市【沃尔玛】惠宜 花生 零食小吃 坚果炒货 蒜香 454g
4357027,99.00,4200+,自营,京东超市俏香阁 坚果炒货 休闲零食 巴西松子 手剥松子129g/袋
10157932406,64.80,1.2万+,京东,多滋熊 年货坚果礼盒装干果组合大礼包15种1538g含夏威夷果巴旦木核桃孕妇零食送礼中秋节
100000160393,29.90,300+,自营,澳大利亚进口 栗祺（Lucky）去壳炭烤巴旦木仁(扁桃仁) 无盐味 坚果炒货 干果 休闲零食100g/袋
5105020,19.90,1.1万+,自营,京东超市洽洽 坚果炒货 南瓜皇籽盐焗味150g/袋
28295098188,28.00,300+,免邮,BONPUR 坚果原味腰果仁休闲孕妇零食食品100g罐装无添加剂干果
1333753885,32.90,1.4万+,秒杀,百草味 碧根果仁168g 坚果炒货干果特产 美国山核桃 长寿果仁 奶香味
5639619,49.80,1100+,自营,京东超市姚生记 坚果炒货 干果零食 临安山核桃仁伴手礼120g/盒
10263740129,36.00,4500+,京东,沃隆 每日坚果 混合坚果零食什锦果仁 成人A款175g/盒
11713129269,38.00,1.1万+,,小心机 巴旦木果仁原味罐装无壳坚果干果休闲零食美国特产果仁 巴旦木果仁原味265g 单罐产品
17199458687,59.90,5700+,券1,华味亨 【满199减120】 手剥松子208g 坚果炒货东北松子 薄壳原味松子零食品 208g*1袋
4678929,268.00,3700+,自营,京东超市俏香阁 每日坚果 坚果炒货礼盒10袋装 夏威夷果开心果 福玉满堂礼盒1761g/盒（新旧包装随机发货）
1007695309,42.90,9100+,券1,新农哥 满199减120碧根果220g零食坚果炒货特产山核桃长寿果干果奶香味
1001882733,34.90,6.5万+,,新农哥 碧根果220gx2袋零食坚果炒货干果特产长寿果山核桃椒盐奶香味
5606884,39.90,1万+,自营,京东超市【京东出品】八享时夏威夷果190g（奶油味） 坚果炒货 休闲零食
1023204044,28.90,10万+,京东,三只松鼠 开口松子218g零食坚果特产炒货东北红松子原味
4462129,12.80,1万+,自营,京东超市俏香阁 每日坚果炒货 牛肉味兰花豆蚕豆235g/袋
5917242,33.90,100+,自营,果园老农 腰果 坚果炒货 干货坚果零食小吃 盐焗腰果150g袋装
17630596551,19.80,7100+,京东,京东超市木乃壳 铁岭榛子 小榛子 东北特产 铁岭榛子 野生小榛子500g包邮臻子坚果 熟榛子
4474964,64.90,5700+,自营,京东超市美国进口 万多福（Wonderful）加州开心果 经典无盐味300g 坚果零食
32862010469,139.00,400+,免邮,沃隆 每日坚果 休闲零食大礼包儿童成人款坚果炒货 孕妇零食扁桃仁腰果榛子核桃 【成人款】25g*30袋
8265182,32.90,200+,厂商,京东超市百草味  每日坚果175g 混合坚果7袋儿童零食干果礼包休闲食品国庆节送礼
13357117210,32.80,5900+,券1,俏香阁 夏威夷果158g/袋 每日坚果 办公休闲零食奶油味夏威夷果 奶油味送开口器
11135083490,39.90,9000+,满4,白露珍薄皮生核桃750g袋装孕妇坚果炒货休闲食品 薄皮核桃
16200834983,106.00,1100+,,俏香阁 碧根果158g/袋*3 每日坚果 坚果炒货山核桃休闲零食奶香味干果长寿果 共3袋
1032884488,42.00,2400+,满4,华味亨   【满199减120】夏威夷果208g*1袋 坚果 奶油味干果办公室零食品送开口器 零食品
16203046498,39.80,3400+,,俏香阁 红松松子158g/袋 每日坚果 坚果炒货零食干果特产东北开口松子 1袋装
100000160393,29.90,300+,自营,澳大利亚进口 栗祺（Lucky）去壳炭烤巴旦木仁(扁桃仁) 无盐味 坚果炒货 干果 休闲零食100g/袋
